date,quarter,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Uber,Lyft,DoorDash,Instacart,Grubhub,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Tupperware,Avon,Etsy,Shopify,Udemy,target
2011-07-01,3,2011,4.291538461538462,226.03266666666664,225.73266666666663,0.22,0.2666666666666666,0.0,9.0,13843.0,132153.66666666666,58.3,64.10000000000001,2083.2333333333336,9475.566666666668,4192.066666666667,0.0833333333333333,59.66666666666666,3.4,64.19797333333334,97.0525,3222.6666666666665,4078.6666666666665,3880.6666666666665,793.64,15647.68,17031.313,3.156841568622,67410.0,50050.0,2011-09-30,3.0,2011.0,Herbalife,HLF,packaged-foods,consumer-defensive,25.37055015563965,4300200.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.333333333333333,4.0,2.0,2.6666666666666665,19.666666666666668,30.33333333333333,0.0,0.0,0.1122428475927063
2011-07-01,3,2011,4.291538461538462,226.03266666666664,225.73266666666663,0.22,0.2666666666666666,0.0,9.0,13843.0,132153.66666666666,58.3,64.10000000000001,2083.2333333333336,9475.566666666668,4192.066666666667,0.0833333333333333,59.66666666666666,3.4,64.19797333333334,97.0525,3222.6666666666665,4078.6666666666665,3880.6666666666665,793.64,15647.68,17031.313,3.156841568622,67410.0,50050.0,2011-09-30,3.0,2011.0,Primerica,PRI,insurance-life,financial-services,18.06631851196289,338100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.333333333333333,4.0,2.0,2.6666666666666665,19.666666666666668,30.33333333333333,0.0,0.0,0.07992790944065412
2011-10-01,4,2011,4.002307692307692,227.0473333333333,226.93666666666664,0.0,0.3,0.0,8.633333333333333,13329.666666666666,132710.33333333334,58.53333333333333,64.06666666666666,2165.4666666666667,9634.933333333332,4243.566666666667,0.0733333333333333,64.8,3.1666666666666665,69.72115000000001,97.55021,3288.0,4085.3333333333335,3871.6666666666665,798.7400000000001,15842.259,17222.583,3.156841568622,67410.0,50050.0,2011-12-31,4.0,2011.0,Herbalife,HLF,packaged-foods,consumer-defensive,24.540632247924805,1252000.0,2.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,7.0,3.0,2.0,2.333333333333333,19.0,36.66666666666666,0.6666666666666666,0.0,0.10808597435450232
2011-10-01,4,2011,4.002307692307692,227.0473333333333,226.93666666666664,0.0,0.3,0.0,8.633333333333333,13329.666666666666,132710.33333333334,58.53333333333333,64.06666666666666,2165.4666666666667,9634.933333333332,4243.566666666667,0.0733333333333333,64.8,3.1666666666666665,69.72115000000001,97.55021,3288.0,4085.3333333333335,3871.6666666666665,798.7400000000001,15842.259,17222.583,3.156841568622,67410.0,50050.0,2011-12-31,4.0,2011.0,Primerica,PRI,insurance-life,financial-services,19.500078201293945,210300.0,2.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,7.0,3.0,2.0,2.333333333333333,19.0,36.66666666666666,0.6666666666666666,0.0,0.08588551961834953
2012-01-01,1,2012,3.922307692307693,228.326,228.12966666666668,-0.1433333333333333,0.3666666666666667,0.0,8.266666666666667,12774.333333333334,133501.0,58.46666666666667,63.76666666666667,2219.9,9807.1,4295.166666666667,0.1033333333333333,75.5,3.5,81.23375,98.73846,3454.6666666666665,4237.0,3958.6666666666665,803.85,16068.805,17367.01,2.06933726526067,67400.0,51020.0,2012-03-31,1.0,2012.0,Herbalife,HLF,packaged-foods,consumer-defensive,32.83202362060547,2882800.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.333333333333333,4.333333333333333,2.0,2.6666666666666665,19.0,38.333333333333336,1.0,0.0,0.14379450268740954
2012-01-01,1,2012,3.922307692307693,228.326,228.12966666666668,-0.1433333333333333,0.3666666666666667,0.0,8.266666666666667,12774.333333333334,133501.0,58.46666666666667,63.76666666666667,2219.9,9807.1,4295.166666666667,0.1033333333333333,75.5,3.5,81.23375,98.73846,3454.6666666666665,4237.0,3958.6666666666665,803.85,16068.805,17367.01,2.06933726526067,67400.0,51020.0,2012-03-31,1.0,2012.0,Primerica,PRI,insurance-life,financial-services,21.177881240844727,292800.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.333333333333333,4.333333333333333,2.0,2.6666666666666665,19.0,38.333333333333336,1.0,0.0,0.09275282377322218
2012-04-01,2,2012,3.794615384615384,228.808,229.25066666666663,-0.0333333333333333,0.5066666666666667,0.0,8.2,12666.0,133923.33333333334,58.5,63.73333333333333,2264.833333333333,9960.233333333334,4353.133333333333,0.1533333333333333,76.3,3.1,82.09450333333332,98.83688333333332,3462.6666666666665,4149.0,4069.6666666666665,804.8666666666667,16207.115,17444.525,2.06933726526067,67400.0,51020.0,2012-06-30,2.0,2012.0,Herbalife,HLF,packaged-foods,consumer-defensive,23.208194732666016,4076200.0,2.6666666666666665,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.666666666666667,5.0,2.0,2.6666666666666665,20.0,45.16666666666666,1.1666666666666667,0.0,0.10143087100392476
2012-04-01,2,2012,3.794615384615384,228.808,229.25066666666663,-0.0333333333333333,0.5066666666666667,0.0,8.2,12666.0,133923.33333333334,58.5,63.73333333333333,2264.833333333333,9960.233333333334,4353.133333333333,0.1533333333333333,76.3,3.1,82.09450333333332,98.83688333333332,3462.6666666666665,4149.0,4069.6666666666665,804.8666666666667,16207.115,17444.525,2.06933726526067,67400.0,51020.0,2012-06-30,2.0,2012.0,Primerica,PRI,insurance-life,financial-services,22.501728057861328,303300.0,2.6666666666666665,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.666666666666667,5.0,2.0,2.6666666666666665,20.0,45.16666666666666,1.1666666666666667,0.0,0.09834327496355603
2012-07-01,3,2012,3.553846153846154,229.841,230.2873333333333,0.0,0.48,0.0,8.033333333333333,12414.0,134337.66666666666,58.53333333333333,63.6,2361.333333333333,10148.733333333334,4415.5,0.1433333333333333,74.96666666666665,3.3000000000000003,80.65991333333334,98.82856333333332,3415.0,4063.3333333333335,3897.6666666666665,808.86,16319.541,17469.65,2.06933726526067,67400.0,51020.0,2012-09-30,3.0,2012.0,Herbalife,HLF,packaged-foods,consumer-defensive,22.89482307434082,3260000.0,3.0,0.0,0.0,0.0,2.333333333333333,1.3333333333333333,0.0,0.0,7.0,5.0,2.0,2.6666666666666665,19.33333333333333,45.333333333333336,1.0,0.0,0.09961157093095148
2012-07-01,3,2012,3.553846153846154,229.841,230.2873333333333,0.0,0.48,0.0,8.033333333333333,12414.0,134337.66666666666,58.53333333333333,63.6,2361.333333333333,10148.733333333334,4415.5,0.1433333333333333,74.96666666666665,3.3000000000000003,80.65991333333334,98.82856333333332,3415.0,4063.3333333333335,3897.6666666666665,808.86,16319.541,17469.65,2.06933726526067,67400.0,51020.0,2012-09-30,3.0,2012.0,Primerica,PRI,insurance-life,financial-services,24.16691780090332,266500.0,3.0,0.0,0.0,0.0,2.333333333333333,1.3333333333333333,0.0,0.0,7.0,5.0,2.0,2.6666666666666665,19.33333333333333,45.333333333333336,1.0,0.0,0.10514624371153676
2012-10-01,4,2012,3.359230769230769,231.3693333333333,231.35966666666664,-0.0866666666666666,0.36,0.0,7.8,12142.333333333334,134856.0,58.73333333333333,63.7,2450.7000000000003,10379.466666666667,4486.099999999999,0.16,79.39999999999999,3.1333333333333333,85.42993,99.15581333333334,3490.0,4165.0,3947.6666666666665,813.89,16420.419,17489.852,2.06933726526067,67400.0,51020.0,2012-12-31,4.0,2012.0,Herbalife,HLF,packaged-foods,consumer-defensive,16.014554977416992,32691000.0,3.333333333333333,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.666666666666667,4.333333333333333,1.6666666666666667,3.0,18.0,53.333333333333336,1.0,0.0,0.06921641146947015
2012-10-01,4,2012,3.359230769230769,231.3693333333333,231.35966666666664,-0.0866666666666666,0.36,0.0,7.8,12142.333333333334,134856.0,58.73333333333333,63.7,2450.7000000000003,10379.466666666667,4486.099999999999,0.16,79.39999999999999,3.1333333333333333,85.42993,99.15581333333334,3490.0,4165.0,3947.6666666666665,813.89,16420.419,17489.852,2.06933726526067,67400.0,51020.0,2012-12-31,4.0,2012.0,Primerica,PRI,insurance-life,financial-services,25.403711318969727,290200.0,3.333333333333333,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.666666666666667,4.333333333333333,1.6666666666666667,3.0,18.0,53.333333333333336,1.0,0.0,0.10979722745870843
2013-01-01,1,2013,3.496923076923077,232.29933333333332,232.53066666666663,-0.0333333333333333,0.3533333333333333,0.0,7.733333333333333,12036.666666666666,135497.33333333334,58.56666666666666,63.46666666666667,2485.0,10539.8,4537.166666666667,0.1433333333333333,76.66666666666667,3.266666666666667,82.48902,98.89879333333332,3577.333333333333,4193.0,3998.0,819.39,16648.189,17662.4,1.46483265562717,69950.0,53590.0,2013-03-31,1.0,2013.0,Herbalife,HLF,packaged-foods,consumer-defensive,18.34378433227539,4572200.0,4.333333333333333,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,0.0,6.333333333333333,7.333333333333333,2.0,3.0,18.0,52.66666666666666,1.0,0.0,0.0789661514265017
2013-01-01,1,2013,3.496923076923077,232.29933333333332,232.53066666666663,-0.0333333333333333,0.3533333333333333,0.0,7.733333333333333,12036.666666666666,135497.33333333334,58.56666666666666,63.46666666666667,2485.0,10539.8,4537.166666666667,0.1433333333333333,76.66666666666667,3.266666666666667,82.48902,98.89879333333332,3577.333333333333,4193.0,3998.0,819.39,16648.189,17662.4,1.46483265562717,69950.0,53590.0,2013-03-31,1.0,2013.0,Primerica,PRI,insurance-life,financial-services,27.842405319213867,242800.0,4.333333333333333,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,0.0,6.333333333333333,7.333333333333333,2.0,3.0,18.0,52.66666666666666,1.0,0.0,0.11985572631524499
2013-04-01,2,2013,3.672307692307693,232.045,233.0593333333333,-0.0533333333333333,0.4066666666666667,0.0,7.533333333333334,11721.666666666666,136082.66666666666,58.6,63.4,2528.233333333333,10653.566666666666,4591.166666666667,0.1166666666666666,81.66666666666667,3.0666666666666664,87.86873333333334,99.54406,3683.6666666666665,4284.666666666667,4096.666666666667,823.19,16728.687,17709.671,1.46483265562717,69950.0,53590.0,2013-06-30,2.0,2013.0,Herbalife,HLF,packaged-foods,consumer-defensive,22.260406494140625,5399600.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,6.666666666666667,7.0,2.0,3.0,19.0,51.53333333333333,1.0666666666666669,0.0,0.09593142060436823
