date,month,quarter,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume_accum,Uber,Lyft,DoorDash,Instacart,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Nu skin,USANA,Etsy,Shopify,Udemy,target
2015-11-01,11,4,2015,3.9425,238.017,244.241,-0.03,1.76,0.0,5.1,8000.0,142808.0,59.4,62.5,3094.7,12317.0,5174.8,0.12,91.3,2.7,98.23366,100.5999,5185.0,5007.0,4759.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-11-30,11.0,4.0,2015.0,Primerica,PRI,insurance-life,financial-services,44.949012756347656,5110500.0,57.0,8.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,2.0,0.0,1.0,59.07272727272727,3.1090909090909093,2.0727272727272728,0.18884790899955742
2015-11-01,11,4,2015,3.9425,238.017,244.241,-0.03,1.76,0.0,5.1,8000.0,142808.0,59.4,62.5,3094.7,12317.0,5174.8,0.12,91.3,2.7,98.23366,100.5999,5185.0,5007.0,4759.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-11-30,11.0,4.0,2015.0,Nu Skin,NUS,household-personal-products,consumer-defensive,24.97899627685547,29394300.0,57.0,8.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,2.0,0.0,1.0,59.07272727272727,3.1090909090909093,2.0727272727272728,0.1049462697070187
2015-11-01,11,4,2015,3.9425,238.017,244.241,-0.03,1.76,0.0,5.1,8000.0,142808.0,59.4,62.5,3094.7,12317.0,5174.8,0.12,91.3,2.7,98.23366,100.5999,5185.0,5007.0,4759.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-11-30,11.0,4.0,2015.0,USANA,USNA,packaged-foods,consumer-defensive,66.97000122070312,7032400.0,57.0,8.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,2.0,0.0,1.0,59.07272727272727,3.1090909090909093,2.0727272727272728,0.2813664621464144
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,Etsy,ETSY,internet-retail,consumer-cyclical,8.260000228881836,22127000.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.034740770054305946
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,Shopify,SHOP,software-application,technology,2.5799999237060547,84762000.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.010851232639945385
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,Herbalife,HLF,packaged-foods,consumer-defensive,26.809999465942383,30505800.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.11276029065297666
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,Primerica,PRI,insurance-life,financial-services,41.43133163452149,7417900.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.17425621373783545
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,Nu Skin,NUS,household-personal-products,consumer-defensive,27.14235115051269,18350300.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.11415813001506846
2015-12-01,12,4,2015,3.964,237.761,244.547,-0.03,1.36,0.0,5.0,7907.0,143077.0,59.6,62.7,3126.1,12387.9,5210.2,0.24,92.6,2.6,99.63239,100.6973,5304.0,5168.0,4878.0,871.13,18435.137,18892.206,0.118627135552451,72790.0,56520.0,2015-12-31,12.0,4.0,2015.0,USANA,USNA,packaged-foods,consumer-defensive,63.875,4883800.0,57.0,8.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,66.32727272727273,3.1090909090909093,2.0727272727272728,0.26865213386552045
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,7.760000228881836,21631500.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.03265278739030951
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,Shopify,SHOP,software-application,technology,2.322000026702881,96669000.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.009770589040710287
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,23.104999542236328,77855000.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.0972219865275122
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,Primerica,PRI,insurance-life,financial-services,39.48389434814453,7578100.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.1661416455495621
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,22.67235565185547,21496100.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.09540149315745489
2016-01-01,1,1,2016,3.8725,237.652,244.955,-0.03,1.04,0.0,4.8,7627.0,143210.0,59.7,62.7,3125.1,12518.5,5267.6,0.34,92.0,2.5,98.98682,100.7104,5497.0,4867.0,4762.0,877.8,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-01-31,1.0,1.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,63.45000076293945,5132000.0,67.0,10.0,1.0,2.0,1.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,49.203125,3.140625,2.09375,0.2669870262524172
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,7.940000057220459,41842600.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.033454680525585916
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,Shopify,SHOP,software-application,technology,2.23799991607666,179485000.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.00942966897595249
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,27.375,81266200.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.11534280513702093
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,Primerica,PRI,insurance-life,financial-services,37.16196823120117,8899300.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.15657956749587576
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,22.11226463317871,34006400.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.0931686075149944
2016-02-01,2,1,2016,3.66,237.336,245.51,-0.03,1.24,0.0,4.9,7702.0,143406.0,59.8,62.8,3167.9,12603.9,5310.6,0.38,91.7,2.5,98.66404,100.673,5282.0,5126.0,4940.0,873.07,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-02-29,2.0,1.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,56.36000061035156,7103800.0,70.0,9.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,50.14925373134328,4.17910447761194,2.08955223880597,0.23746924449030724
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,8.699999809265137,29606200.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.03654233790853972
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,Shopify,SHOP,software-application,technology,2.821000099182129,156268000.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.011848958749924936
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,30.780000686645508,103833600.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.1292842770776441
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,Primerica,PRI,insurance-life,financial-services,39.22311401367188,8448300.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.16474762270527504
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,27.74006080627441,30525600.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.11651571239194561
2016-03-01,3,1,2016,3.694,238.08,245.913,0.0,1.38,0.0,5.0,7961.0,143662.0,59.8,63.0,3193.6,12661.8,5318.3,0.36,91.0,2.7,97.91087,100.633,5633.0,4995.0,4807.0,875.48,18525.933,19001.69,1.26158320570536,75380.0,59040.0,2016-03-31,3.0,1.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,60.709999084472656,5694600.0,62.0,10.0,1.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.288135593220346,4.203389830508475,2.101694915254237,0.2549983160470122
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,8.779999732971191,25686100.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.03673763026783822
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,Shopify,SHOP,software-application,technology,3.184999942779541,99431000.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.01332680567876557
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,28.975000381469727,50777000.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.12123836940763594
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,Primerica,PRI,insurance-life,financial-services,43.65366744995117,9433500.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.18265744229911954
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,29.56764411926269,18797400.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.12371813332355348
2016-04-01,4,2,2016,3.605,238.992,246.551,0.03,0.64,0.0,5.1,8067.0,143854.0,59.7,62.9,3237.8,12743.2,5332.1,0.37,89.0,2.8,95.75899,100.6551,5301.0,4952.0,4777.0,878.23,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-04-30,4.0,2.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,59.220001220703125,4341600.0,67.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,47.41538461538461,4.123076923076923,1.0307692307692309,0.24779072613603437
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,9.25,39779800.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.03861293971789595
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,Shopify,SHOP,software-application,technology,2.928999900817871,152583000.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.012226734768000397
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,28.94499969482422,72516800.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.12082719225413668
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,Primerica,PRI,insurance-life,financial-services,49.58735275268555,7895300.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.20699605001183663
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,28.871068954467773,14304600.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.12051857785190069
2016-05-01,5,2,2016,3.6,239.557,247.137,-0.03,0.58,0.0,4.8,7652.0,143900.0,59.7,62.7,3259.6,12802.0,5344.0,0.37,94.7,2.4,101.8919,100.7778,5239.0,4838.0,4826.0,879.95,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-05-31,5.0,2.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,60.32500076293945,4846600.0,74.0,13.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,48.985915492957744,4.169014084507042,1.0422535211267605,0.2518189857233955
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,9.59000015258789,38168100.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.039921406667948356
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,Shopify,SHOP,software-application,technology,3.075999975204468,166401000.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.012804822102906762
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,Herbalife,HLF,packaged-foods,consumer-defensive,29.26499938964844,49374400.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.12182480950807353
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,Primerica,PRI,insurance-life,financial-services,50.58598709106445,11889700.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.21058015956517076
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,Nu Skin,NUS,household-personal-products,consumer-defensive,33.803653717041016,16846300.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.1407183926411445
2016-06-01,6,2,2016,3.568,240.222,247.54,-0.03,0.22,0.0,4.9,7744.0,144147.0,59.7,62.7,3269.6,12852.5,5350.3,0.38,93.5,2.6,100.6007,100.7557,5262.0,4929.0,4714.0,881.33,18711.702,19062.709,1.26158320570536,75380.0,59040.0,2016-06-30,6.0,2.0,2016.0,USANA,USNA,packaged-foods,consumer-defensive,55.71500015258789,4061200.0,80.0,14.0,2.0,1.0,2.0,1.0,0.0,6.0,7.0,2.0,0.0,1.0,45.71428571428571,4.155844155844156,1.0389610389610389,0.2319312975189112
2016-07-01,7,3,2016,3.44,240.101,247.829,-0.03,0.2,0.0,4.8,7641.0,144520.0,59.8,62.8,3263.5,12911.9,5377.7,0.39,90.0,2.7,96.83493,100.6087,5375.0,5021.0,4783.0,886.31,18892.639,19197.938,1.26158320570536,75380.0,59040.0,2016-07-31,7.0,3.0,2016.0,Etsy,ETSY,internet-retail,consumer-cyclical,10.0600004196167,22234400.0,80.0,16.0,2.0,1.0,1.0,1.0,0.0,7.0,8.0,2.0,0.0,1.0,44.675324675324674,4.155844155844156,1.0389610389610389,0.041899035904126594
2016-07-01,7,3,2016,3.44,240.101,247.829,-0.03,0.2,0.0,4.8,7641.0,144520.0,59.8,62.8,3263.5,12911.9,5377.7,0.39,90.0,2.7,96.83493,100.6087,5375.0,5021.0,4783.0,886.31,18892.639,19197.938,1.26158320570536,75380.0,59040.0,2016-07-31,7.0,3.0,2016.0,Shopify,SHOP,software-application,technology,3.427000045776367,177777000.0,80.0,16.0,2.0,1.0,1.0,1.0,0.0,7.0,8.0,2.0,0.0,1.0,44.675324675324674,4.155844155844156,1.0389610389610389,0.014273160235802296
