date,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Uber,Lyft,DoorDash,Instacart,Grubhub,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Tupperware,Avon,Etsy,Shopify,Udemy,target
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Lyft,LYFT,software-application,technology,49.130001068115234,3224100.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.18979683112357068
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Doordash,DASH,internet-retail,consumer-cyclical,142.75,2637300.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.5514654397284975
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,177.91000366210938,2076900.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.6872939993108493
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Shopify,SHOP,software-application,technology,113.19499969482422,8184000.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.4372898793819501
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,48.04999923706055,368300.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.18562461616966416
2020-01-01,2020,3.111698113207547,258.85575,267.70991666666663,4.316666666666666,16.865,0.1666666666666666,8.1,12949.666666666666,142161.91666666666,56.76666666666667,61.74166666666667,12821.083333333334,17696.283333333333,6835.474999999999,0.3758333333333333,81.54166666666667,2.6666666666666665,87.73424083333333,99.46525083333334,5637.083333333333,5708.083333333333,6314.333333333333,1014.7025,21375.2815,20284.5,1.23358439630629,81580.0,68010.0,2020-12-31,2020.0,Primerica,PRI,insurance-life,financial-services,124.22382354736328,118300.0,50.5,11.583333333333334,37.75,22.08333333333333,19.08333333333333,3.4166666666666665,1.8333333333333333,0.75,6.416666666666667,5.5,1.9166666666666667,3.1666666666666665,15.166666666666666,74.37392555684558,13.375594817067736,4.003426148384019,0.47989594029633603
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Upwork,UPWK,internet-content-information,communication-services,34.15999984741211,672300.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.12606402601268246
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Fiverr,FVRR,internet-content-information,communication-services,113.6999969482422,575500.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.41959834417303127
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Uber,UBER,software-application,technology,41.93000030517578,13746900.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.15473842718953962
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Lyft,LYFT,software-application,technology,42.72999954223633,3235300.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.15769074349754356
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Doordash,DASH,internet-retail,consumer-cyclical,148.89999389648438,2297900.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.5495003743472415
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Etsy,ETSY,internet-retail,consumer-cyclical,218.94000244140625,1298800.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.8079759451486401
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Shopify,SHOP,software-application,technology,137.73899841308594,4713000.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.5083118488428082
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Udemy,UDMY,education-training-services,consumer-defensive,19.540000915527344,255300.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.07211039797148863
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Herbalife,HLF,packaged-foods,consumer-defensive,40.93000030517578,941000.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.15104802828509606
2021-01-01,2021,2.957692307692308,270.97341666666665,277.25100000000003,0.5275,0.61,0.0,5.3500000000000005,8629.916666666666,146284.33333333334,58.35,61.675,19381.75833333333,20538.241666666665,7577.858333333334,0.08,77.61666666666666,4.166666666666667,83.51116333333333,99.03490083333334,9069.583333333334,5982.666666666667,5402.416666666667,1066.0991666666666,23725.6455,21532.407,4.69785886363742,81270.0,70780.0,2021-12-31,2021.0,Primerica,PRI,insurance-life,financial-services,143.92208862304688,63000.0,51.66666666666666,11.0,42.41666666666666,15.083333333333334,15.583333333333334,3.583333333333333,1.0833333333333333,1.0,6.083333333333333,4.916666666666667,2.0,3.1666666666666665,15.833333333333334,73.825003698358,10.645020204804608,3.0647599374103742,0.5311299181797239
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Upwork,UPWK,internet-content-information,communication-services,10.4399995803833,1120800.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.03567688693080501
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Fiverr,FVRR,internet-content-information,communication-services,29.13999938964844,500800.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.09958089130019342
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Uber,UBER,software-application,technology,24.729999542236328,20474100.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.08451048208134432
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Lyft,LYFT,software-application,technology,11.020000457763672,11302800.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.03765893928269864
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Doordash,DASH,internet-retail,consumer-cyclical,48.81999969482422,3193300.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.16683387730655744
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Etsy,ETSY,internet-retail,consumer-cyclical,119.77999877929688,2153700.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.4093273606112579
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Shopify,SHOP,software-application,technology,34.709999084472656,13272900.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.11861539870479677
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Udemy,UDMY,education-training-services,consumer-defensive,10.550000190734863,565000.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.03605279492846492
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Herbalife,HLF,packaged-foods,consumer-defensive,14.880000114440918,920600.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.05084981829029762
2022-01-01,2022,5.344038461538461,292.62641666666667,294.3066666666667,-0.0383333333333333,0.9133333333333334,0.0,3.65,5992.666666666667,152549.16666666666,59.98333333333333,62.23333333333333,20434.241666666665,21607.55,7387.200000000001,1.6833333333333331,58.975,5.016666666666667,63.45377916666666,96.85524083333333,10151.083333333334,6004.5,5648.833333333333,1115.3108333333332,26054.61425,22075.93125,8.00279982052121,79500.0,74580.0,2022-12-31,2022.0,Primerica,PRI,insurance-life,financial-services,135.3682403564453,78700.0,57.66666666666666,12.083333333333334,44.583333333333336,17.5,13.75,4.666666666666667,2.5,1.0833333333333333,6.666666666666667,3.5,2.083333333333333,3.0,14.833333333333334,79.85565292878933,14.8864839186801,4.3386645607902095,0.46259747120043665
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Upwork,UPWK,internet-content-information,communication-services,14.869999885559082,1535700.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.048801619562521804
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Fiverr,FVRR,internet-content-information,communication-services,27.21999931335449,1051900.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.08933288911941951
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Uber,UBER,software-application,technology,61.56999969482422,21615400.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.2020656169936765
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Lyft,LYFT,software-application,technology,14.989999771118164,14032400.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.04919544530614455
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Doordash,DASH,internet-retail,consumer-cyclical,98.88999938964844,2525700.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.32454553906475625
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Instacart,CART,internet-retail,consumer-cyclical,23.46999931335449,1207300.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.07702582289427569
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Etsy,ETSY,internet-retail,consumer-cyclical,81.05000305175781,2397100.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.26599673469495805
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Shopify,SHOP,software-application,technology,77.9000015258789,9527200.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.2556587940580792
2023-01-01,2023,6.806730769230769,304.70300000000003,308.3785833333333,0.11,0.6016666666666667,0.0,3.625,6076.833333333333,155895.25,60.31666666666666,62.60833333333333,18546.341666666667,20869.6,6850.116666666666,5.024166666666667,65.35000000000001,3.816666666666667,70.31292083333334,97.58591916666668,8234.75,5472.583333333333,5321.333333333333,1159.3983333333333,27811.517,22723.71875,4.11633838374488,82690.0,80610.0,2023-12-31,2023.0,Udemy,UDMY,education-training-services,consumer-defensive,14.729999542236328,690800.0,60.0,11.416666666666666,43.333333333333336,16.5,10.083333333333334,4.666666666666667,2.6666666666666665,1.0833333333333333,6.75,2.6666666666666665,2.0,3.083333333333333,14.333333333333334,75.21207362072307,15.36802620566291,4.099313614790321,0.048342154630037534
