ticker,date,filed_date,form,fiscal_period,company,industrykey,sectorkey,fiscal_year,Assets,CommonStockSharesOutstanding,GrossProfit,IncomeTaxExpenseBenefit,Liabilities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,WeightedAverageNumberOfSharesOutstandingBasic,Revenue,has_gross_profit,has_operating_income,has_operating_expenses,has_liabilities,has_revenue,has_common_stock_outstanding,has_weighted_avg_shares,quarter,year,close,volume
HLF,2019-12-31,2020-02-18,10-K,FY,HLF,packaged-foods,consumer-defensive,2019,3579100000.0,3579100000.0,3579100000.0,3579100000.0,3579100000.0,3579100000.0,,3579100000.0,3579100000.0,3579100000.0,1,1,0,1,1,1,1,4,2019,47.66999816894531,1548400.0
HLF,2020-03-31,2020-05-07,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2020,930600000.0,930600000.0,930600000.0,930600000.0,930600000.0,930600000.0,,930600000.0,930600000.0,930600000.0,1,1,0,1,1,1,1,1,2020,29.15999984741211,938900.0
HLF,2020-06-30,2020-08-06,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2020,1927500000.0,1927500000.0,1927500000.0,1927500000.0,1927500000.0,1927500000.0,,1927500000.0,1927500000.0,1927500000.0,1,1,0,1,1,1,1,2,2020,44.97999954223633,912500.0
HLF,2020-09-30,2020-11-05,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2020,2928600000.0,2928600000.0,2928600000.0,2928600000.0,2928600000.0,2928600000.0,,2928600000.0,2928600000.0,2928600000.0,1,1,0,1,1,1,1,3,2020,46.650001525878906,978000.0
HLF,2020-12-31,2021-02-17,10-K,FY,HLF,packaged-foods,consumer-defensive,2020,3972500000.0,3972500000.0,3972500000.0,3972500000.0,3972500000.0,3972500000.0,,3972500000.0,3972500000.0,3972500000.0,1,1,0,1,1,1,1,4,2020,48.04999923706055,368300.0
HLF,2021-03-31,2021-05-04,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2021,1016700000.0,1016700000.0,1016700000.0,1016700000.0,1016700000.0,1016700000.0,,1016700000.0,1016700000.0,1016700000.0,1,1,0,1,1,1,1,1,2021,44.36000061035156,1003700.0
HLF,2021-06-30,2021-08-03,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2021,2090800000.0,2090800000.0,2090800000.0,2090800000.0,2090800000.0,2090800000.0,,2090800000.0,2090800000.0,2090800000.0,1,1,0,1,1,1,1,2,2021,52.72999954223633,900800.0
HLF,2021-09-30,2021-11-02,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2021,3289900000.0,3289900000.0,3289900000.0,3289900000.0,3289900000.0,3289900000.0,,3289900000.0,3289900000.0,3289900000.0,1,1,0,1,1,1,1,3,2021,42.380001068115234,1334700.0
HLF,2021-12-31,2022-02-23,10-K,FY,HLF,packaged-foods,consumer-defensive,2021,3919100000.0,3919100000.0,3919100000.0,3919100000.0,3919100000.0,3919100000.0,,3919100000.0,3919100000.0,3919100000.0,1,1,0,1,1,1,1,4,2021,40.93000030517578,941000.0
HLF,2022-03-31,2022-05-03,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2022,1187300000.0,1187300000.0,1187300000.0,1187300000.0,1187300000.0,1187300000.0,,1187300000.0,1187300000.0,1187300000.0,1,1,0,1,1,1,1,1,2022,30.36000061035156,1341300.0
HLF,2022-06-30,2022-08-02,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2022,2416400000.0,2416400000.0,2416400000.0,2416400000.0,2416400000.0,2416400000.0,,2416400000.0,2416400000.0,2416400000.0,1,1,0,1,1,1,1,2,2022,20.450000762939453,1380000.0
HLF,2022-09-30,2022-10-31,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2022,3542100000.0,3542100000.0,3542100000.0,3542100000.0,3542100000.0,3542100000.0,,3542100000.0,3542100000.0,3542100000.0,1,1,0,1,1,1,1,3,2022,19.88999938964844,999400.0
HLF,2022-12-31,2023-02-14,10-K,FY,HLF,packaged-foods,consumer-defensive,2022,4391200000.0,4391200000.0,4391200000.0,4391200000.0,4391200000.0,4391200000.0,,4391200000.0,4391200000.0,4391200000.0,1,1,0,1,1,1,1,4,2022,14.880000114440918,920600.0
HLF,2023-03-31,2023-05-02,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2023,1028700000.0,1028700000.0,1028700000.0,1028700000.0,1028700000.0,1028700000.0,,1028700000.0,1028700000.0,1028700000.0,1,1,0,1,1,1,1,1,2023,16.100000381469727,1105400.0
HLF,2023-06-30,2023-08-02,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2023,2105600000.0,2105600000.0,2105600000.0,2105600000.0,2105600000.0,2105600000.0,,2105600000.0,2105600000.0,2105600000.0,1,1,0,1,1,1,1,2,2023,13.239999771118164,956700.0
HLF,2023-09-30,2023-11-01,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2023,3115600000.0,3115600000.0,3115600000.0,3115600000.0,3115600000.0,3115600000.0,,3115600000.0,3115600000.0,3115600000.0,1,1,0,1,1,1,1,3,2023,13.989999771118164,1944200.0
HLF,2023-12-31,2024-02-14,10-K,FY,HLF,packaged-foods,consumer-defensive,2023,4563500000.0,4563500000.0,4563500000.0,4563500000.0,4563500000.0,4563500000.0,,4563500000.0,4563500000.0,4563500000.0,1,1,0,1,1,1,1,4,2023,15.260000228881836,702900.0
HLF,2024-03-31,2024-05-01,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2024,953500000.0,953500000.0,953500000.0,953500000.0,953500000.0,953500000.0,,953500000.0,953500000.0,953500000.0,1,1,0,1,1,1,1,1,2024,10.050000190734863,1982200.0
HLF,2024-06-30,2024-07-31,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2024,1965900000.0,1965900000.0,1965900000.0,1965900000.0,1965900000.0,1965900000.0,,1965900000.0,1965900000.0,1965900000.0,1,1,0,1,1,1,1,2,2024,10.390000343322754,2087700.0
HLF,2024-09-30,2024-10-30,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2024,2944000000.0,2944000000.0,2944000000.0,2944000000.0,2944000000.0,2944000000.0,,2944000000.0,2944000000.0,2944000000.0,1,1,0,1,1,1,1,3,2024,7.190000057220459,1313400.0
HLF,2024-12-31,2025-02-19,10-K,FY,HLF,packaged-foods,consumer-defensive,2024,4030800000.0,4030800000.0,4030800000.0,4030800000.0,4030800000.0,4030800000.0,,4030800000.0,4030800000.0,4030800000.0,1,1,0,1,1,1,1,4,2024,6.690000057220459,1663000.0
HLF,2025-03-31,2025-04-30,10-Q,Q1,HLF,packaged-foods,consumer-defensive,2025,979300000.0,979300000.0,979300000.0,979300000.0,979300000.0,979300000.0,,979300000.0,979300000.0,979300000.0,1,1,0,1,1,1,1,1,2025,8.630000114440918,2141200.0
HLF,2025-06-30,2025-08-06,10-Q,Q2,HLF,packaged-foods,consumer-defensive,2025,1977300000.0,1977300000.0,1977300000.0,1977300000.0,1977300000.0,1977300000.0,,1977300000.0,1977300000.0,1977300000.0,1,1,0,1,1,1,1,2,2025,8.619999885559082,1302200.0
HLF,2025-09-30,2025-11-05,10-Q,Q3,HLF,packaged-foods,consumer-defensive,2025,2948900000.0,2948900000.0,2948900000.0,2948900000.0,2948900000.0,2948900000.0,,2948900000.0,2948900000.0,2948900000.0,1,1,0,1,1,1,1,3,2025,8.4399995803833,1226600.0
HLF,2025-12-31,2026-02-18,10-K,FY,HLF,packaged-foods,consumer-defensive,2025,3871400000.0,3871400000.0,3871400000.0,3871400000.0,3871400000.0,3871400000.0,,3871400000.0,3871400000.0,3871400000.0,1,1,0,1,1,1,1,4,2025,12.84000015258789,1851500.0
LYFT,2019-03-31,2019-05-14,10-Q,Q1,LYFT,software-application,technology,2019,-245379000.0,-245379000.0,,-245379000.0,-245379000.0,-245379000.0,,-245379000.0,-245379000.0,-245379000.0,0,1,0,1,1,1,1,1,2019,78.29000091552734,71485200.0
LYFT,2019-06-30,2019-08-13,10-Q,Q2,LYFT,software-application,technology,2019,-439013000.0,-439013000.0,,-439013000.0,-439013000.0,-439013000.0,,-439013000.0,-439013000.0,-439013000.0,0,1,0,1,1,1,1,2,2019,65.70999908447266,6317400.0
LYFT,2019-09-30,2019-11-04,10-Q,Q3,LYFT,software-application,technology,2019,-707688000.0,-707688000.0,,-707688000.0,-707688000.0,-707688000.0,,-707688000.0,-707688000.0,-707688000.0,0,1,0,1,1,1,1,3,2019,40.84000015258789,3910300.0
LYFT,2019-12-31,2020-02-28,10-K,FY,LYFT,software-application,technology,2019,-708272000.0,-708272000.0,,-708272000.0,-708272000.0,-708272000.0,,-708272000.0,-708272000.0,-708272000.0,0,1,0,1,1,1,1,4,2019,43.02000045776367,5499600.0
LYFT,2020-03-31,2020-05-08,10-Q,Q1,LYFT,software-application,technology,2020,776027000.0,776027000.0,,776027000.0,776027000.0,776027000.0,,776027000.0,776027000.0,776027000.0,0,1,0,1,1,1,1,1,2020,26.850000381469727,5773200.0
LYFT,2020-06-30,2020-08-13,10-Q,Q2,LYFT,software-application,technology,2020,1643292000.0,1643292000.0,,1643292000.0,1643292000.0,1643292000.0,,1643292000.0,1643292000.0,1643292000.0,0,1,0,1,1,1,1,2,2020,33.0099983215332,5410000.0
LYFT,2020-09-30,2020-11-12,10-Q,Q3,LYFT,software-application,technology,2020,2598890000.0,2598890000.0,,2598890000.0,2598890000.0,2598890000.0,,2598890000.0,2598890000.0,2598890000.0,0,1,0,1,1,1,1,3,2020,27.549999237060547,7196300.0
LYFT,2020-12-31,2021-03-01,10-K,FY,LYFT,software-application,technology,2020,2156616000.0,2156616000.0,,2156616000.0,2156616000.0,2156616000.0,,2156616000.0,2156616000.0,2156616000.0,0,1,0,1,1,1,1,4,2020,49.130001068115234,3224100.0
LYFT,2021-03-31,2021-05-06,10-Q,Q1,LYFT,software-application,technology,2021,955712000.0,955712000.0,,955712000.0,955712000.0,955712000.0,,955712000.0,955712000.0,955712000.0,0,1,0,1,1,1,1,1,2021,63.18000030517578,5822100.0
LYFT,2021-06-30,2021-08-05,10-Q,Q2,LYFT,software-application,technology,2021,1295057000.0,1295057000.0,,1295057000.0,1295057000.0,1295057000.0,,1295057000.0,1295057000.0,1295057000.0,0,1,0,1,1,1,1,2,2021,60.47999954223633,3741600.0
LYFT,2021-09-30,2021-11-04,10-Q,Q3,LYFT,software-application,technology,2021,1794801000.0,1794801000.0,,1794801000.0,1794801000.0,1794801000.0,,1794801000.0,1794801000.0,1794801000.0,0,1,0,1,1,1,1,3,2021,53.59000015258789,3454500.0
LYFT,2021-12-31,2022-02-28,10-K,FY,LYFT,software-application,technology,2021,3615960000.0,3615960000.0,,3615960000.0,3615960000.0,3615960000.0,,3615960000.0,3615960000.0,3615960000.0,0,1,0,1,1,1,1,4,2021,42.72999954223633,3235300.0
LYFT,2022-03-31,2022-05-10,10-Q,Q1,LYFT,software-application,technology,2022,608960000.0,608960000.0,,608960000.0,608960000.0,608960000.0,,608960000.0,608960000.0,608960000.0,0,1,0,1,1,1,1,1,2022,38.400001525878906,4736200.0
LYFT,2022-06-30,2022-08-05,10-Q,Q2,LYFT,software-application,technology,2022,1373985000.0,1373985000.0,,1373985000.0,1373985000.0,1373985000.0,,1373985000.0,1373985000.0,1373985000.0,0,1,0,1,1,1,1,2,2022,13.279999732971191,11812400.0
LYFT,2022-09-30,2022-11-08,10-Q,Q3,LYFT,software-application,technology,2022,2238390000.0,2238390000.0,,2238390000.0,2238390000.0,2238390000.0,,2238390000.0,2238390000.0,2238390000.0,0,1,0,1,1,1,1,3,2022,13.170000076293944,9049200.0
LYFT,2022-12-31,2023-02-27,10-K,FY,LYFT,software-application,technology,2022,2364681000.0,2364681000.0,,2364681000.0,2364681000.0,2364681000.0,,2364681000.0,2364681000.0,2364681000.0,0,1,0,1,1,1,1,4,2022,11.020000457763672,11302800.0
LYFT,2023-03-31,2023-05-08,10-Q,Q1,LYFT,software-application,technology,2023,875575000.0,875575000.0,,875575000.0,875575000.0,875575000.0,,875575000.0,875575000.0,875575000.0,0,1,0,1,1,1,1,1,2023,9.270000457763672,14839600.0
LYFT,2023-06-30,2023-08-09,10-Q,Q2,LYFT,software-application,technology,2023,1866323000.0,1866323000.0,,1866323000.0,1866323000.0,1866323000.0,,1866323000.0,1866323000.0,1866323000.0,0,1,0,1,1,1,1,2,2023,9.59000015258789,18551100.0
LYFT,2023-09-30,2023-11-09,10-Q,Q3,LYFT,software-application,technology,2023,2920143000.0,2920143000.0,,2920143000.0,2920143000.0,2920143000.0,,2920143000.0,2920143000.0,2920143000.0,0,1,0,1,1,1,1,3,2023,10.539999961853027,8461100.0
LYFT,2023-12-31,2024-02-20,10-K,FY,LYFT,software-application,technology,2023,3208323000.0,3208323000.0,,3208323000.0,3208323000.0,3208323000.0,,3208323000.0,3208323000.0,3208323000.0,0,1,0,1,1,1,1,4,2023,14.989999771118164,14032400.0
LYFT,2024-03-31,2024-05-09,10-Q,Q1,LYFT,software-application,technology,2024,1000548000.0,1000548000.0,,1000548000.0,1000548000.0,1000548000.0,,1000548000.0,1000548000.0,1000548000.0,0,1,0,1,1,1,1,1,2024,19.350000381469727,8412200.0
LYFT,2024-06-30,2024-08-07,10-Q,Q2,LYFT,software-application,technology,2024,2021454000.0,2021454000.0,,2021454000.0,2021454000.0,2021454000.0,,2021454000.0,2021454000.0,2021454000.0,0,1,0,1,1,1,1,2,2024,14.100000381469728,18124200.0
LYFT,2024-09-30,2024-11-07,10-Q,Q3,LYFT,software-application,technology,2024,3179004000.0,3179004000.0,,3179004000.0,3179004000.0,3179004000.0,,3179004000.0,3179004000.0,3179004000.0,0,1,0,1,1,1,1,3,2024,12.75,6983400.0
LYFT,2024-12-31,2025-02-14,10-K,FY,LYFT,software-application,technology,2024,4095135000.0,4095135000.0,,4095135000.0,4095135000.0,4095135000.0,,4095135000.0,4095135000.0,4095135000.0,0,1,0,1,1,1,1,4,2024,12.899999618530272,11161400.0
LYFT,2025-03-31,2025-05-09,10-Q,Q1,LYFT,software-application,technology,2025,1277201000.0,1277201000.0,,1277201000.0,1277201000.0,1277201000.0,,1277201000.0,1277201000.0,1277201000.0,0,1,0,1,1,1,1,1,2025,11.869999885559082,14922200.0
LYFT,2025-06-30,2025-08-07,10-Q,Q2,LYFT,software-application,technology,2025,2713047000.0,2713047000.0,,2713047000.0,2713047000.0,2713047000.0,,2713047000.0,2713047000.0,2713047000.0,0,1,0,1,1,1,1,2,2025,15.760000228881836,11711200.0
LYFT,2025-09-30,2025-11-05,10-Q,Q3,LYFT,software-application,technology,2025,4235739000.0,4235739000.0,,4235739000.0,4235739000.0,4235739000.0,,4235739000.0,4235739000.0,4235739000.0,0,1,0,1,1,1,1,3,2025,22.01000022888184,20016700.0
LYFT,2025-12-31,2026-02-11,10-K,FY,LYFT,software-application,technology,2025,4403589000.0,4403589000.0,,4403589000.0,4403589000.0,4403589000.0,,4403589000.0,4403589000.0,4403589000.0,0,1,0,1,1,1,1,4,2025,19.309999465942383,7255900.0
NUS,2010-09-30,2010-11-08,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2010,776454000.0,,776454000.0,776454000.0,776454000.0,776454000.0,776454000.0,776454000.0,776454000.0,776454000.0,1,1,1,1,1,0,1,3,2010,18.40304183959961,879700.0
NUS,2010-12-31,2011-02-23,10-K,FY,NUS,household-personal-products,consumer-defensive,2010,1019049000.0,,1019049000.0,1019049000.0,1019049000.0,1019049000.0,1019049000.0,1019049000.0,1019049000.0,1019049000.0,1,1,1,1,1,0,1,4,2010,19.41130256652832,191100.0
NUS,2011-03-31,2011-05-05,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2011,299291000.0,,299291000.0,299291000.0,299291000.0,299291000.0,299291000.0,299291000.0,299291000.0,299291000.0,1,1,1,1,1,0,1,1,2011,18.519641876220703,680600.0
NUS,2011-06-30,2011-08-05,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2011,619716000.0,,619716000.0,619716000.0,619716000.0,619716000.0,619716000.0,619716000.0,619716000.0,619716000.0,1,1,1,1,1,0,1,2,2011,24.276386260986328,489300.0
NUS,2011-09-30,2011-11-07,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2011,934514000.0,,934514000.0,934514000.0,934514000.0,934514000.0,934514000.0,934514000.0,934514000.0,934514000.0,1,1,1,1,1,0,1,3,2011,26.308637619018555,1039000.0
NUS,2011-12-31,2012-02-28,10-K,FY,NUS,household-personal-products,consumer-defensive,2011,1331058000.0,,1331058000.0,1331058000.0,1331058000.0,1331058000.0,1331058000.0,1331058000.0,1331058000.0,1331058000.0,1,1,1,1,1,0,1,4,2011,31.645320892333984,589700.0
NUS,2012-03-31,2012-05-10,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2012,295191000.0,,295191000.0,295191000.0,295191000.0,295191000.0,295191000.0,295191000.0,295191000.0,295191000.0,1,1,1,1,1,0,1,1,2012,37.87153244018555,1266600.0
NUS,2012-06-30,2012-08-07,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2012,648449000.0,,648449000.0,648449000.0,648449000.0,648449000.0,648449000.0,648449000.0,648449000.0,648449000.0,1,1,1,1,1,0,1,2,2012,30.81769371032715,738800.0
NUS,2012-09-30,2012-11-02,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2012,1006234000.0,,1006234000.0,1006234000.0,1006234000.0,1006234000.0,1006234000.0,1006234000.0,1006234000.0,1006234000.0,1,1,1,1,1,0,1,3,2012,25.635801315307617,1724400.0
NUS,2012-12-31,2013-02-27,10-K,FY,NUS,household-personal-products,consumer-defensive,2012,1537259000.0,,1537259000.0,1537259000.0,1537259000.0,1537259000.0,1537259000.0,1537259000.0,1537259000.0,1537259000.0,1,1,1,1,1,0,1,4,2012,24.5670223236084,2039600.0
NUS,2013-03-31,2013-05-03,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2013,386246000.0,,386246000.0,386246000.0,386246000.0,386246000.0,386246000.0,386246000.0,386246000.0,386246000.0,1,1,1,1,1,0,1,1,2013,29.521902084350582,637700.0
NUS,2013-06-30,2013-08-05,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2013,883897000.0,,883897000.0,883897000.0,883897000.0,883897000.0,883897000.0,883897000.0,883897000.0,883897000.0,1,1,1,1,1,0,1,2,2013,41.02017593383789,609800.0
NUS,2013-09-30,2013-11-06,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2013,1323311000.0,,1323311000.0,1323311000.0,1323311000.0,1323311000.0,1323311000.0,1323311000.0,1323311000.0,1323311000.0,1,1,1,1,1,0,1,3,2013,64.47882080078125,1416200.0
NUS,2013-12-31,2014-03-18,10-K,FY,NUS,household-personal-products,consumer-defensive,2013,1719588000.0,,1719588000.0,1719588000.0,1719588000.0,1719588000.0,1719588000.0,1719588000.0,1719588000.0,1719588000.0,1,1,1,1,1,0,1,4,2013,93.33148193359376,409900.0
NUS,2014-03-31,2014-05-08,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2014,451260000.0,,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,1,1,1,1,1,0,1,1,2014,56.20748519897461,1293800.0
NUS,2014-03-31,2014-08-12,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2014,451260000.0,,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,451260000.0,1,1,1,1,1,0,1,1,2014,56.20748519897461,1293800.0
NUS,2014-06-30,2014-08-12,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2014,1011315000.0,,1011315000.0,1011315000.0,1011315000.0,1011315000.0,1011315000.0,1011315000.0,1011315000.0,1011315000.0,1,1,1,1,1,0,1,2,2014,50.41641998291016,540700.0
NUS,2014-09-30,2014-11-10,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2014,1779798000.0,,1779798000.0,1779798000.0,1779798000.0,1779798000.0,1779798000.0,1779798000.0,1779798000.0,1779798000.0,1,1,1,1,1,0,1,3,2014,30.951181411743164,1292800.0
NUS,2014-12-31,2015-03-02,10-K,FY,NUS,household-personal-products,consumer-defensive,2014,1779105000.0,,1779105000.0,1779105000.0,1779105000.0,1779105000.0,1779105000.0,1779105000.0,1779105000.0,1779105000.0,1,1,1,1,1,0,1,4,2014,30.303157806396484,651800.0
NUS,2015-03-31,2015-05-06,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2015,564417000.0,,564417000.0,564417000.0,564417000.0,564417000.0,564417000.0,564417000.0,564417000.0,564417000.0,1,1,1,1,1,0,1,1,2015,42.01845932006836,725500.0
NUS,2015-06-30,2015-08-07,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2015,1058434000.0,,1058434000.0,1058434000.0,1058434000.0,1058434000.0,1058434000.0,1058434000.0,1058434000.0,1058434000.0,1,1,1,1,1,0,1,2,2015,33.110530853271484,655800.0
NUS,2015-09-30,2015-11-03,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2015,1587959000.0,,1587959000.0,1587959000.0,1587959000.0,1587959000.0,1587959000.0,1587959000.0,1587959000.0,1587959000.0,1,1,1,1,1,0,1,3,2015,29.246225357055664,948700.0
NUS,2015-12-31,2016-02-18,10-K,FY,NUS,household-personal-products,consumer-defensive,2015,2670912000.0,,2670912000.0,2670912000.0,2670912000.0,2670912000.0,2670912000.0,2670912000.0,2670912000.0,2670912000.0,1,1,1,1,1,0,1,4,2015,27.14235496520996,855100.0
NUS,2016-03-31,2016-04-29,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2016,438277000.0,,438277000.0,438277000.0,438277000.0,438277000.0,438277000.0,438277000.0,438277000.0,438277000.0,1,1,1,1,1,0,1,1,2016,27.74006080627441,758300.0
NUS,2016-06-30,2016-08-05,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2016,888223000.0,,888223000.0,888223000.0,888223000.0,888223000.0,888223000.0,888223000.0,888223000.0,888223000.0,1,1,1,1,1,0,1,2,2016,33.80366134643555,756300.0
NUS,2016-09-30,2016-11-04,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2016,1306776000.0,,1306776000.0,1306776000.0,1306776000.0,1306776000.0,1306776000.0,1306776000.0,1306776000.0,1306776000.0,1,1,1,1,1,0,1,3,2016,47.69407653808594,786300.0
NUS,2016-12-31,2017-02-27,10-K,FY,NUS,household-personal-products,consumer-defensive,2016,2091061000.0,,2091061000.0,2091061000.0,2091061000.0,2091061000.0,2091061000.0,2091061000.0,2091061000.0,2091061000.0,1,1,1,1,1,0,1,4,2016,35.411495208740234,325000.0
NUS,2017-03-31,2017-05-04,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2017,333962000.0,,333962000.0,333962000.0,333962000.0,333962000.0,333962000.0,333962000.0,333962000.0,333962000.0,1,1,1,1,1,0,1,1,2017,41.473175048828125,757600.0
NUS,2017-06-30,2017-08-03,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2017,806232000.0,,806232000.0,806232000.0,806232000.0,806232000.0,806232000.0,806232000.0,806232000.0,806232000.0,1,1,1,1,1,0,1,2,2017,47.23237991333008,450500.0
NUS,2017-09-30,2017-11-02,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2017,1284531000.0,,1284531000.0,1284531000.0,1284531000.0,1284531000.0,1284531000.0,1284531000.0,1284531000.0,1284531000.0,1,1,1,1,1,0,1,3,2017,46.49303817749024,281100.0
NUS,2017-12-31,2018-02-16,10-K,FY,NUS,household-personal-products,consumer-defensive,2017,1757537000.0,,1757537000.0,1757537000.0,1757537000.0,1757537000.0,1757537000.0,1757537000.0,1757537000.0,1757537000.0,1,1,1,1,1,0,1,4,2017,51.89430618286133,472300.0
NUS,2018-03-31,2018-04-27,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2018,387833000.0,,387833000.0,387833000.0,387833000.0,387833000.0,387833000.0,387833000.0,387833000.0,387833000.0,1,1,1,1,1,0,1,1,2018,56.35050582885742,432500.0
NUS,2018-06-30,2018-08-03,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2018,816413000.0,,816413000.0,816413000.0,816413000.0,816413000.0,816413000.0,816413000.0,816413000.0,816413000.0,1,1,1,1,1,0,1,2,2018,60.04401016235352,431700.0
NUS,2018-09-30,2018-11-08,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2018,1259279000.0,,1259279000.0,1259279000.0,1259279000.0,1259279000.0,1259279000.0,1259279000.0,1259279000.0,1259279000.0,1,1,1,1,1,0,1,3,2018,63.58136749267578,224600.0
NUS,2018-12-31,2019-02-14,10-K,FY,NUS,household-personal-products,consumer-defensive,2018,1707340000.0,,1707340000.0,1707340000.0,1707340000.0,1707340000.0,1707340000.0,1707340000.0,1707340000.0,1707340000.0,1,1,1,1,1,0,1,4,2018,47.57602310180664,336600.0
NUS,2019-03-31,2019-05-01,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2019,469938000.0,,469938000.0,469938000.0,469938000.0,469938000.0,469938000.0,469938000.0,469938000.0,469938000.0,1,1,1,1,1,0,1,1,2019,37.346946716308594,639700.0
NUS,2019-06-30,2019-08-07,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2019,1005579000.0,,1005579000.0,1005579000.0,1005579000.0,1005579000.0,1005579000.0,1005579000.0,1005579000.0,1005579000.0,1,1,1,1,1,0,1,2,2019,38.78408050537109,862200.0
NUS,2019-09-30,2019-11-06,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2019,1523434000.0,,1523434000.0,1523434000.0,1523434000.0,1523434000.0,1523434000.0,1523434000.0,1523434000.0,1523434000.0,1,1,1,1,1,0,1,3,2019,33.75565719604492,480300.0
NUS,2019-12-31,2020-02-13,10-K,FY,NUS,household-personal-products,consumer-defensive,2019,1777021000.0,,1777021000.0,1777021000.0,1777021000.0,1777021000.0,1777021000.0,1777021000.0,1777021000.0,1777021000.0,1,1,1,1,1,0,1,4,2019,32.83883285522461,284700.0
NUS,2020-03-31,2020-05-07,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2020,476959000.0,,476959000.0,476959000.0,476959000.0,476959000.0,476959000.0,476959000.0,476959000.0,476959000.0,1,1,1,1,1,0,1,1,2020,17.76984405517578,985700.0
NUS,2020-06-30,2020-08-06,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2020,946431000.0,,946431000.0,946431000.0,946431000.0,946431000.0,946431000.0,946431000.0,946431000.0,946431000.0,1,1,1,1,1,0,1,2,2020,31.39830780029297,485700.0
NUS,2020-09-30,2020-11-05,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2020,1396203000.0,,1396203000.0,1396203000.0,1396203000.0,1396203000.0,1396203000.0,1396203000.0,1396203000.0,1396203000.0,1,1,1,1,1,0,1,3,2020,41.46150970458984,556400.0
NUS,2020-12-31,2021-02-11,10-K,FY,NUS,household-personal-products,consumer-defensive,2020,2044868000.0,,2044868000.0,2044868000.0,2044868000.0,2044868000.0,2044868000.0,2044868000.0,2044868000.0,2044868000.0,1,1,1,1,1,0,1,4,2020,45.539180755615234,287600.0
NUS,2021-03-31,2021-05-05,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2021,392235000.0,,392235000.0,392235000.0,392235000.0,392235000.0,392235000.0,392235000.0,392235000.0,392235000.0,1,1,1,1,1,0,1,1,2021,44.42446899414063,393400.0
NUS,2021-06-30,2021-08-05,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2021,850491000.0,,850491000.0,850491000.0,850491000.0,850491000.0,850491000.0,850491000.0,850491000.0,850491000.0,1,1,1,1,1,0,1,2,2021,47.884464263916016,548600.0
NUS,2021-09-30,2021-11-04,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2021,1370464000.0,,1370464000.0,1370464000.0,1370464000.0,1370464000.0,1370464000.0,1370464000.0,1370464000.0,1370464000.0,1,1,1,1,1,0,1,3,2021,34.46096420288086,483900.0
