Date,Week,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2021-04-04,13,4,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,208.1999969482422,1775500.0,202.32000732421875,2667400.0
2021-04-11,14,4,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,218.57000732421875,2723500.0,208.1999969482422,1775500.0
2021-04-18,15,4,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,219.99000549316406,1525000.0,218.57000732421875,2723500.0
2021-04-25,16,4,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,214.58999633789062,1475700.0,219.99000549316406,1525000.0
2021-05-02,17,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,198.7899932861328,3159100.0,214.58999633789062,1475700.0
2021-05-09,18,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,165.50999450683594,5859700.0,198.7899932861328,3159100.0
2021-05-16,19,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,163.11000061035156,2330500.0,165.50999450683594,5859700.0
2021-05-23,20,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,167.55999755859375,2527600.0,163.11000061035156,2330500.0
2021-05-30,21,5,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,164.72999572753906,1974400.0,167.55999755859375,2527600.0
2021-06-06,22,6,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,164.17999267578125,2270800.0,164.72999572753906,1974400.0
2021-06-13,23,6,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,165.82000732421875,2432200.0,164.17999267578125,2270800.0
2021-06-20,24,6,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,169.82000732421875,3505300.0,165.82000732421875,2432200.0
2021-06-27,25,6,2,2021,Etsy,ETSY,internet-retail,consumer-cyclical,184.8000030517578,3087600.0,169.82000732421875,3505300.0
2021-07-04,26,7,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,197.57000732421875,1805500.0,184.8000030517578,3087600.0
2021-07-11,27,7,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,195.08999633789062,1606200.0,197.57000732421875,1805500.0
2021-07-18,28,7,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,184.4199981689453,1878000.0,195.08999633789062,1606200.0
2021-07-25,29,7,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,208.86000061035156,2789200.0,184.4199981689453,1878000.0
2021-08-01,30,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,183.50999450683594,4757100.0,208.86000061035156,2789200.0
2021-08-08,31,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,178.36000061035156,4167100.0,183.50999450683594,4757100.0
2021-08-15,32,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,192.0800018310547,1384000.0,178.36000061035156,4167100.0
2021-08-22,33,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,199.27000427246094,2437700.0,192.0800018310547,1384000.0
2021-08-29,34,8,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,210.39999389648438,2028900.0,199.27000427246094,2437700.0
2021-09-05,35,9,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,220.3800048828125,1908900.0,210.39999389648438,2028900.0
2021-09-12,36,9,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,217.02000427246094,1401300.0,220.3800048828125,1908900.0
2021-09-19,37,9,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,226.97999572753906,3405400.0,217.02000427246094,1401300.0
2021-09-26,38,9,3,2021,Etsy,ETSY,internet-retail,consumer-cyclical,222.85000610351562,1310400.0,226.97999572753906,3405400.0
2021-10-03,39,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,204.3699951171875,1995300.0,222.85000610351562,1310400.0
2021-10-10,40,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,212.02000427246094,1695300.0,204.3699951171875,1995300.0
2021-10-17,41,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,221.08999633789062,1389500.0,212.02000427246094,1695300.0
2021-10-24,42,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,241.27000427246094,1855000.0,221.08999633789062,1389500.0
2021-10-31,43,10,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,250.69000244140625,1817900.0,241.27000427246094,1855000.0
2021-11-07,44,11,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,260.1199951171875,2710100.0,250.69000244140625,1817900.0
2021-11-14,45,11,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,272.1499938964844,2741800.0,260.1199951171875,2710100.0
2021-11-21,46,11,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,294.3800048828125,2282700.0,272.1499938964844,2741800.0
2021-11-28,47,11,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,291.3800048828125,1780300.0,294.3800048828125,2282700.0
2021-12-05,48,12,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,231.3300018310547,4266700.0,291.3800048828125,1780300.0
2021-12-12,49,12,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,225.27999877929688,1868800.0,231.3300018310547,4266700.0
2021-12-19,50,12,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,221.60000610351562,3183700.0,225.27999877929688,1868800.0
2021-12-26,51,12,4,2021,Etsy,ETSY,internet-retail,consumer-cyclical,228.08999633789062,1226000.0,221.60000610351562,3183700.0
2022-01-02,52,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,218.94000244140625,1298800.0,228.08999633789062,1226000.0
2022-01-09,1,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,185.14999389648438,2846800.0,218.94000244140625,1298800.0
2022-01-16,2,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,163.6999969482422,3160700.0,185.14999389648438,2846800.0
2022-01-23,3,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,148.85000610351562,4310200.0,163.6999969482422,3160700.0
2022-01-30,4,1,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,145.9499969482422,3137200.0,148.85000610351562,4310200.0
2022-02-06,5,2,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,133.6699981689453,4903700.0,145.9499969482422,3137200.0
2022-02-13,6,2,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,141.77000427246094,2131400.0,133.6699981689453,4903700.0
2022-02-20,7,2,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,127.30000305175781,3117000.0,141.77000427246094,2131400.0
2022-02-27,8,2,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,148.94000244140625,19472400.0,127.30000305175781,3117000.0
2022-03-06,9,3,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,151.57000732421875,3342900.0,148.94000244140625,19472400.0
2022-03-13,10,3,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,121.2300033569336,5990300.0,151.57000732421875,3342900.0
2022-03-20,11,3,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,148.0,5183200.0,121.2300033569336,5990300.0
2022-03-27,12,3,1,2022,Etsy,ETSY,internet-retail,consumer-cyclical,132.32000732421875,3402600.0,148.0,5183200.0
2022-04-03,13,4,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,127.05000305175781,2961500.0,132.32000732421875,3402600.0
2022-04-10,14,4,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,116.58000183105469,3666800.0,127.05000305175781,2961500.0
2022-04-17,15,4,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,115.79000091552734,3780200.0,116.58000183105469,3666800.0
2022-04-24,16,4,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,98.41000366210938,3623000.0,115.79000091552734,3780200.0
2022-05-01,17,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,93.19000244140625,7090300.0,98.41000366210938,3623000.0
2022-05-08,18,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,86.37999725341797,9282100.0,93.19000244140625,7090300.0
2022-05-15,19,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,92.08000183105469,5783200.0,86.37999725341797,9282100.0
2022-05-22,20,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,78.33999633789062,4880500.0,92.08000183105469,5783200.0
2022-05-29,21,5,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,82.1500015258789,3295200.0,78.33999633789062,4880500.0
2022-06-05,22,6,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,80.9800033569336,3927100.0,82.1500015258789,3295200.0
2022-06-12,23,6,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,75.83999633789062,4329700.0,80.9800033569336,3927100.0
2022-06-19,24,6,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,72.11000061035156,7379200.0,75.83999633789062,4329700.0
2022-06-26,25,6,2,2022,Etsy,ETSY,internet-retail,consumer-cyclical,83.62000274658203,3222700.0,72.11000061035156,7379200.0
2022-07-03,26,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,79.80999755859375,5654700.0,83.62000274658203,3222700.0
2022-07-10,27,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,88.75,3050200.0,79.80999755859375,5654700.0
2022-07-17,28,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,82.5,4152500.0,88.75,3050200.0
2022-07-24,29,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,97.11000061035156,6950000.0,82.5,4152500.0
2022-07-31,30,7,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,103.72000122070312,4485500.0,97.11000061035156,6950000.0
2022-08-07,31,8,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,109.37999725341797,2511700.0,103.72000122070312,4485500.0
2022-08-14,32,8,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,119.91000366210938,2971300.0,109.37999725341797,2511700.0
2022-08-21,33,8,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,107.01000213623047,3813700.0,119.91000366210938,2971300.0
2022-08-28,34,8,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,104.25,2608500.0,107.01000213623047,3813700.0
2022-09-04,35,9,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,105.72000122070312,2638700.0,104.25,2608500.0
2022-09-11,36,9,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,110.41999816894531,2400900.0,105.72000122070312,2638700.0
2022-09-18,37,9,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,108.02999877929688,4212400.0,110.41999816894531,2400900.0
2022-09-25,38,9,3,2022,Etsy,ETSY,internet-retail,consumer-cyclical,96.47000122070312,3332700.0,108.02999877929688,4212400.0
2022-10-02,39,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,100.12999725341797,2848300.0,96.47000122070312,3332700.0
2022-10-09,40,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,110.44000244140625,1980100.0,100.12999725341797,2848300.0
2022-10-16,41,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,92.44999694824219,3622300.0,110.44000244140625,1980100.0
2022-10-23,42,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,100.91000366210938,2844700.0,92.44999694824219,3622300.0
2022-10-30,43,10,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,97.91000366210938,4403100.0,100.91000366210938,2844700.0
2022-11-06,44,11,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,98.3499984741211,6298600.0,97.91000366210938,4403100.0
2022-11-13,45,11,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,115.63999938964844,3720300.0,98.3499984741211,6298600.0
2022-11-20,46,11,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,113.91999816894531,2226700.0,115.63999938964844,3720300.0
2022-11-27,47,11,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,120.30999755859375,785000.0,113.91999816894531,2226700.0
2022-12-04,48,12,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,140.49000549316406,2831500.0,120.30999755859375,785000.0
2022-12-11,49,12,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,126.77999877929688,3032400.0,140.49000549316406,2831500.0
2022-12-18,50,12,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,126.31999969482422,4300600.0,126.77999877929688,3032400.0
2022-12-25,51,12,4,2022,Etsy,ETSY,internet-retail,consumer-cyclical,126.94000244140625,1353800.0,126.31999969482422,4300600.0
2023-01-01,52,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,119.77999877929688,2153700.0,126.94000244140625,1353800.0
2023-01-08,1,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,120.58999633789062,2107700.0,119.77999877929688,2153700.0
2023-01-15,2,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,134.6699981689453,3924300.0,120.58999633789062,2107700.0
2023-01-22,3,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,131.82000732421875,2475500.0,134.6699981689453,3924300.0
2023-01-29,4,1,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,137.8000030517578,3044700.0,131.82000732421875,2475500.0
2023-02-05,5,2,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,147.5,2686500.0,137.8000030517578,3044700.0
2023-02-12,6,2,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,132.1300048828125,2868000.0,147.5,2686500.0
2023-02-19,7,2,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,129.67999267578125,4314100.0,132.1300048828125,2868000.0
2023-02-26,8,2,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,124.1050033569336,3577200.0,129.67999267578125,4314100.0
2023-03-05,9,3,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,121.41999816894531,2997800.0,124.1050033569336,3577200.0
2023-03-12,10,3,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,105.9800033569336,4762000.0,121.41999816894531,2997800.0
2023-03-19,11,3,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,105.33999633789062,3175800.0,105.9800033569336,4762000.0
2023-03-26,12,3,1,2023,Etsy,ETSY,internet-retail,consumer-cyclical,106.8499984741211,2769800.0,105.33999633789062,3175800.0
2023-04-02,13,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,111.33000183105469,2673400.0,106.8499984741211,2769800.0
2023-04-09,14,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,104.05999755859375,3123800.0,111.33000183105469,2673400.0
2023-04-16,15,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,102.52999877929688,2749600.0,104.05999755859375,3123800.0
2023-04-23,16,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,102.05000305175781,2277200.0,102.52999877929688,2749600.0
2023-04-30,17,4,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,101.02999877929688,2525500.0,102.05000305175781,2277200.0
2023-05-07,18,5,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,90.0,6998200.0,101.02999877929688,2525500.0
2023-05-14,19,5,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,94.68000030517578,3788200.0,90.0,6998200.0
2023-05-21,20,5,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,89.0999984741211,4037500.0,94.68000030517578,3788200.0
2023-05-28,21,5,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,85.52999877929688,3456000.0,89.0999984741211,4037500.0
2023-06-04,22,6,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,85.01000213623047,3539600.0,85.52999877929688,3456000.0
2023-06-11,23,6,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,91.23999786376953,5604400.0,85.01000213623047,3539600.0
2023-06-18,24,6,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,94.5999984741211,4248000.0,91.23999786376953,5604400.0
2023-06-25,25,6,2,2023,Etsy,ETSY,internet-retail,consumer-cyclical,88.93000030517578,4755100.0,94.5999984741211,4248000.0
2023-07-02,26,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,84.61000061035156,3067300.0,88.93000030517578,4755100.0
2023-07-09,27,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,82.76000213623047,3143400.0,84.61000061035156,3067300.0
2023-07-16,28,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,92.25,2598000.0,82.76000213623047,3143400.0
2023-07-23,29,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,96.73999786376953,5530300.0,92.25,2598000.0
2023-07-30,30,7,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,99.62999725341797,2648400.0,96.73999786376953,5530300.0
2023-08-06,31,8,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,81.58999633789062,5118800.0,99.62999725341797,2648400.0
2023-08-13,32,8,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,76.63999938964844,2956600.0,81.58999633789062,5118800.0
2023-08-20,33,8,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,73.77999877929688,3264100.0,76.63999938964844,2956600.0
2023-08-27,34,8,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,72.30999755859375,2584700.0,73.77999877929688,3264100.0
2023-09-03,35,9,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,74.63500213623047,2176000.0,72.30999755859375,2584700.0
2023-09-10,36,9,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,67.12999725341797,4073300.0,74.63500213623047,2176000.0
2023-09-17,37,9,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,64.94000244140625,6547200.0,67.12999725341797,4073300.0
2023-09-24,38,9,3,2023,Etsy,ETSY,internet-retail,consumer-cyclical,63.79999923706055,3621300.0,64.94000244140625,6547200.0
2023-10-01,39,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,64.58000183105469,3272900.0,63.79999923706055,3621300.0
2023-10-08,40,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,62.720001220703125,3072700.0,64.58000183105469,3272900.0
2023-10-15,41,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,63.16999816894531,3449100.0,62.720001220703125,3072700.0
2023-10-22,42,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,64.9000015258789,3530300.0,63.16999816894531,3449100.0
2023-10-29,43,10,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,62.459999084472656,3059100.0,64.9000015258789,3530300.0
2023-11-05,44,11,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,65.25,5479800.0,62.459999084472656,3059100.0
2023-11-12,45,11,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,63.2400016784668,2562400.0,65.25,5479800.0
2023-11-19,46,11,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,72.52999877929688,3818500.0,63.2400016784668,2562400.0
2023-11-26,47,11,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,71.81999969482422,889000.0,72.52999877929688,3818500.0
2023-12-03,48,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,82.04000091552734,5830200.0,71.81999969482422,889000.0
2023-12-10,49,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,80.08000183105469,4548000.0,82.04000091552734,5830200.0
2023-12-17,50,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,80.68000030517578,10176600.0,80.08000183105469,4548000.0
2023-12-24,51,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,84.94999694824219,1908600.0,80.68000030517578,10176600.0
2023-12-31,52,12,4,2023,Etsy,ETSY,internet-retail,consumer-cyclical,81.05000305175781,2397100.0,84.94999694824219,1908600.0
2024-01-07,1,1,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,75.63999938964844,3919900.0,81.05000305175781,2397100.0
2024-01-14,2,1,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,70.33999633789062,3732800.0,75.63999938964844,3919900.0
2024-01-21,3,1,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,70.66000366210938,3595200.0,70.33999633789062,3732800.0
2024-01-28,4,1,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,69.52999877929688,3459800.0,70.66000366210938,3595200.0
2024-02-04,5,2,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,75.69999694824219,7350800.0,69.52999877929688,3459800.0
2024-02-11,6,2,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,78.08999633789062,4244000.0,75.69999694824219,7350800.0
2024-02-18,7,2,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,76.56999969482422,2381500.0,78.08999633789062,4244000.0
2024-02-25,8,2,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,73.9800033569336,7996100.0,76.56999969482422,2381500.0
2024-03-03,9,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,69.80999755859375,2883200.0,73.9800033569336,7996100.0
2024-03-10,10,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,72.30999755859375,5711400.0,69.80999755859375,2883200.0
2024-03-17,11,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,66.26000213623047,7880200.0,72.30999755859375,5711400.0
2024-03-24,12,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,67.81999969482422,1799700.0,66.26000213623047,7880200.0
2024-03-31,13,3,1,2024,Etsy,ETSY,internet-retail,consumer-cyclical,68.72000122070312,2244400.0,67.81999969482422,1799700.0
2024-04-07,14,4,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,64.9800033569336,2596000.0,68.72000122070312,2244400.0
2024-04-14,15,4,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,67.05000305175781,1769000.0,64.9800033569336,2596000.0
2024-04-21,16,4,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,66.76000213623047,2219500.0,67.05000305175781,1769000.0
2024-04-28,17,4,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,67.43000030517578,2072500.0,66.76000213623047,2219500.0
2024-05-05,18,5,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,59.970001220703125,5617700.0,67.43000030517578,2072500.0
2024-05-12,19,5,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,61.91999816894531,3124300.0,59.970001220703125,5617700.0
2024-05-19,20,5,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,63.970001220703125,2050300.0,61.91999816894531,3124300.0
2024-05-26,21,5,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,60.619998931884766,5389100.0,63.970001220703125,2050300.0
2024-06-02,22,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,63.470001220703125,4228400.0,60.619998931884766,5389100.0
2024-06-09,23,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,65.27999877929688,2061400.0,63.470001220703125,4228400.0
2024-06-16,24,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,58.869998931884766,3764800.0,65.27999877929688,2061400.0
2024-06-23,25,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,60.16999816894531,7601700.0,58.869998931884766,3764800.0
2024-06-30,26,6,2,2024,Etsy,ETSY,internet-retail,consumer-cyclical,58.97999954223633,4395800.0,60.16999816894531,7601700.0
2024-07-07,27,7,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,58.45000076293945,1639700.0,58.97999954223633,4395800.0
2024-07-14,28,7,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,60.5,4076800.0,58.45000076293945,1639700.0
2024-07-21,29,7,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,62.7599983215332,3042700.0,60.5,4076800.0
2024-07-28,30,7,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,62.27000045776367,3003300.0,62.7599983215332,3042700.0
2024-08-04,31,8,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,59.349998474121094,3774000.0,62.27000045776367,3003300.0
2024-08-11,32,8,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,54.970001220703125,2815900.0,59.349998474121094,3774000.0
2024-08-18,33,8,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,53.90999984741211,2014000.0,54.970001220703125,2815900.0
2024-08-25,34,8,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,55.400001525878906,2455700.0,53.90999984741211,2014000.0
2024-09-01,35,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,55.09000015258789,9732800.0,55.400001525878906,2455700.0
2024-09-08,36,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,53.189998626708984,3489800.0,55.09000015258789,9732800.0
2024-09-15,37,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,55.650001525878906,6203700.0,53.189998626708984,3489800.0
2024-09-22,38,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,53.90999984741211,37801100.0,55.650001525878906,6203700.0
2024-09-29,39,9,3,2024,Etsy,ETSY,internet-retail,consumer-cyclical,57.13999938964844,5159200.0,53.90999984741211,37801100.0
2024-10-06,40,10,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,52.79999923706055,2667800.0,57.13999938964844,5159200.0
2024-10-13,41,10,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,49.689998626708984,2606100.0,52.79999923706055,2667800.0
2024-10-20,42,10,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,51.560001373291016,2063400.0,49.689998626708984,2606100.0
2024-10-27,43,10,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,48.63999938964844,2491800.0,51.560001373291016,2063400.0
2024-11-03,44,11,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,52.77000045776367,5217200.0,48.63999938964844,2491800.0
2024-11-10,45,11,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,53.310001373291016,3613000.0,52.77000045776367,5217200.0
2024-11-17,46,11,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,49.630001068115234,3217600.0,53.310001373291016,3613000.0
2024-11-24,47,11,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,52.29999923706055,2379700.0,49.630001068115234,3217600.0
2024-12-01,48,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,54.86000061035156,1406600.0,52.29999923706055,2379700.0
2024-12-08,49,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,57.29999923706055,2618400.0,54.86000061035156,1406600.0
2024-12-15,50,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,58.97999954223633,2823000.0,57.29999923706055,2618400.0
2024-12-22,51,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,56.810001373291016,12521100.0,58.97999954223633,2823000.0
2024-12-29,52,12,4,2024,Etsy,ETSY,internet-retail,consumer-cyclical,52.709999084472656,2576000.0,56.810001373291016,12521100.0
2025-01-05,1,1,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.900001525878906,2279300.0,52.709999084472656,2576000.0
2025-01-12,2,1,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,52.56999969482422,2946300.0,53.900001525878906,2279300.0
2025-01-19,3,1,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,53.119998931884766,2851900.0,52.56999969482422,2946300.0
2025-01-26,4,1,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,52.22999954223633,2454400.0,53.119998931884766,2851900.0
2025-02-02,5,2,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.90999984741211,2033100.0,52.22999954223633,2454400.0
2025-02-09,6,2,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,54.400001525878906,2184400.0,54.90999984741211,2033100.0
2025-02-16,7,2,1,2025,Etsy,ETSY,internet-retail,consumer-cyclical,57.20000076293945,3997800.0,54.400001525878906,2184400.0
